quest_sleep_time_x,quest_sleep_quality_x,quest_sport_time_x,quest_meetings_x,quest_mood_x,quest_stress_x,steps_x,average_heart_rate_in_beats_per_minute_x,awake_duration_in_seconds_x,sleep_start_hour_x,screen_duration_total_x,still_ratio_x,quest_sleep_time_y,quest_sleep_quality_y,quest_sport_time_y,quest_meetings_y,quest_mood_y,quest_stress_y,steps_y,average_heart_rate_in_beats_per_minute_y,awake_duration_in_seconds_y,sleep_start_hour_y,screen_duration_total_y,still_ratio_y,quest_sleep_time_is_above_median,quest_sleep_time_diff,quest_sleep_quality_is_above_median,quest_sleep_quality_diff,quest_sport_time_is_above_median,quest_sport_time_diff,quest_meetings_is_above_median,quest_meetings_diff,quest_mood_is_above_median,quest_mood_diff,quest_stress_is_above_median,quest_stress_diff,steps_is_above_median,steps_diff,average_heart_rate_in_beats_per_minute_is_above_median,average_heart_rate_in_beats_per_minute_diff,awake_duration_in_seconds_is_above_median,awake_duration_in_seconds_diff,sleep_start_hour_is_above_median,sleep_start_hour_diff,screen_duration_total_is_above_median,screen_duration_total_diff,still_ratio_is_above_median,still_ratio_diff,age,gender,income,risk_group
5.636904761904763,-0.2738095238095238,60.6547619047619,3.2857142857142856,-0.2738095238095238,0.2619047619047619,8376.5,78.78571428571428,994.2857142857142,24.704761904761902,13065.285714285714,0.8802593565119405,5.853741496598639,0.1020408163265306,51.87074829931973,1.6054421768707483,0.0,-0.5034013605442177,7759.418367346938,73.84693877551021,819.1836734693878,24.459693877551015,12990.76530612245,0.9517212713086256,lower_than_median,0.2168367346938762,lower_than_median,0.3758503401360544,higher_than_median,-8.78401360544217,lower_than_median,-1.6802721088435373,lower_than_median,0.2738095238095238,higher_than_median,-0.7653061224489797,higher_than_median,-617.0816326530621,higher_than_median,-4.938775510204067,higher_than_median,-175.1020408163264,higher_than_median,-0.2450680272108876,lower_than_median,-74.52040816326371,lower_than_median,0.071461914796685,above_59,Female,high_income,medium
,,,,,,5660.571428571428,75.35714285714286,,,,,,,,,,,8520.214285714286,75.04081632653062,,,,,,,,,,,,,,,,,lower_than_median,2859.642857142858,higher_than_median,-0.316326530612244,,,,,,,,,below_equal_59,Female,low_income,medium
7.625,0.5892857142857143,22.5,8.375,0.7678571428571428,-0.9107142857142856,9948.642857142857,72.5,227.14285714285717,22.922023809523807,20992.214285714286,0.8585586740758873,6.857142857142858,0.1428571428571428,33.57142857142857,8.571428571428571,0.5714285714285714,-0.5714285714285715,13910.377551020409,71.20408163265307,234.48979591836732,22.884183673469387,12261.503401360544,0.871068270776723,higher_than_median,-0.7678571428571423,higher_than_median,-0.4464285714285714,lower_than_median,11.07142857142857,higher_than_median,0.1964285714285711,lower_than_median,-0.1964285714285714,lower_than_median,0.3392857142857142,higher_than_median,3961.73469387755,lower_than_median,-1.2959183673469283,lower_than_median,7.34693877551021,lower_than_median,-0.0378401360544202,higher_than_median,-8730.71088435374,lower_than_median,0.0125095967008357,below_equal_59,Female,median,medium
5.976190476190476,0.7619047619047619,39.04761904761904,9.428571428571429,1.4761904761904765,-1.0,6730.714285714286,,,,20005.64285714286,0.9086716253604552,,,,,,,6634.204081632653,86.95918367346938,244.8979591836735,24.57925170068027,24128.295918367345,0.9112729903174084,lower_than_median,,higher_than_median,,higher_than_median,,higher_than_median,,higher_than_median,,lower_than_median,,lower_than_median,-96.51020408163367,,,,,,,higher_than_median,4122.653061224486,higher_than_median,0.0026013649569532,below_equal_59,Female,high_income,medium
5.642857142857142,-0.238095238095238,10.523809523809526,5.857142857142857,0.0,-0.7619047619047619,5150.785714285714,80.14285714285714,141.42857142857144,23.397619047619045,1685.571428571429,0.90121336996337,5.285714285714286,-0.1428571428571428,8.428571428571427,6.0,0.0,-0.1428571428571428,3907.9183673469392,81.84693877551021,554.2857142857143,23.698639455782303,3892.9523809523807,0.9183842309683784,lower_than_median,-0.3571428571428567,lower_than_median,0.0952380952380952,lower_than_median,-2.0952380952380985,lower_than_median,0.1428571428571432,lower_than_median,0.0,higher_than_median,0.619047619047619,lower_than_median,-1242.8673469387743,higher_than_median,1.7040816326530717,lower_than_median,412.8571428571429,lower_than_median,0.3010204081632608,lower_than_median,2207.3809523809523,higher_than_median,0.0171708610050085,above_59,Male,high_income,medium
7.0,0.0,27.5,44.28571428571429,0.6428571428571428,-1.0,4382.547619047619,75.65079365079364,2003.877551020408,24.73877551020408,13380.326530612245,0.8998949202426646,7.0,0.0,19.047619047619047,21.904761904761905,0.238095238095238,-1.0,4724.806122448979,75.76530612244898,1264.8979591836735,24.82874149659864,11629.173469387755,0.8675533370850568,higher_than_median,0.0,lower_than_median,0.0,lower_than_median,-8.452380952380953,higher_than_median,-22.380952380952387,lower_than_median,-0.4047619047619047,lower_than_median,0.0,lower_than_median,342.25850340136003,higher_than_median,0.1145124716553311,higher_than_median,-738.9795918367347,higher_than_median,0.0899659863945565,lower_than_median,-1751.1530612244878,higher_than_median,-0.0323415831576078,above_59,Male,high_income,medium
6.285714285714287,1.8571428571428568,43.57142857142857,46.85714285714286,1.3571428571428572,-1.2142857142857142,9085.214285714286,74.36507936507937,671.6326530612245,24.64778911564625,16597.35714285714,0.812875939849624,5.595238095238095,2.0,44.285714285714285,27.285714285714285,1.761904761904762,-1.5238095238095235,7469.591836734694,68.45918367346938,197.1428571428572,24.204421768707483,23661.14285714286,0.87072344960276,lower_than_median,-0.6904761904761916,higher_than_median,0.1428571428571428,higher_than_median,0.7142857142857153,higher_than_median,-19.571428571428577,higher_than_median,0.4047619047619046,lower_than_median,-0.3095238095238095,higher_than_median,-1615.6224489795925,higher_than_median,-5.9058956916099845,higher_than_median,-474.4897959183673,higher_than_median,-0.4433673469387713,higher_than_median,7063.785714285717,lower_than_median,0.057847509753136,above_59,Male,low_income,medium
7.547619047619047,0.6428571428571428,0.5952380952380952,6.095238095238095,0.3809523809523809,-1.0,3875.285714285714,73.89682539682539,272.6530612244898,23.559297052154196,17826.5,0.904482205443883,6.857142857142857,0.2857142857142857,17.142857142857142,9.142857142857142,1.0,-1.1428571428571428,5394.836734693878,71.96938775510205,1189.387755102041,23.997278911564628,15552.051020408162,0.9273949923772564,higher_than_median,-0.6904761904761907,higher_than_median,-0.3571428571428571,lower_than_median,16.547619047619047,lower_than_median,3.0476190476190474,lower_than_median,0.6190476190476191,lower_than_median,-0.1428571428571428,lower_than_median,1519.5510204081634,lower_than_median,-1.927437641723344,lower_than_median,916.7346938775512,lower_than_median,0.437981859410435,higher_than_median,-2274.448979591838,higher_than_median,0.0229127869333735,below_equal_59,Female,median,medium
7.776190476190475,0.380952380952381,9.857142857142858,5.357142857142858,0.3095238095238095,-0.3095238095238095,5587.071428571429,100.57142857142856,2122.3809523809527,22.83505291005291,31209.0,0.7816289387198802,7.750340136054422,1.0,14.979591836734691,3.795918367346939,1.0,-1.0,6573.173469387755,96.03061224489797,468.9795918367347,23.16751700680272,29312.11224489796,0.8346151780494044,higher_than_median,-0.0258503401360528,lower_than_median,0.6190476190476191,lower_than_median,5.122448979591834,lower_than_median,-1.5612244897959189,lower_than_median,0.6904761904761905,higher_than_median,-0.6904761904761905,lower_than_median,986.1020408163258,higher_than_median,-4.540816326530617,higher_than_median,-1653.401360544218,lower_than_median,0.3324640967498133,higher_than_median,-1896.8877551020412,lower_than_median,0.0529862393295242,above_59,Male,median,medium
5.238095238095238,0.0,25.357142857142858,15.5,0.0,0.0,,,,,6074.952380952381,0.4484126984126984,5.761904761904763,0.0,23.09523809523809,13.214285714285714,0.0,0.0,,,,,8866.761904761905,0.5178571428571428,lower_than_median,0.5238095238095246,lower_than_median,0.0,lower_than_median,-2.2619047619047628,higher_than_median,-2.2857142857142865,lower_than_median,0.0,higher_than_median,0.0,,,,,,,,,lower_than_median,2791.809523809524,lower_than_median,0.0694444444444444,above_59,Male,low_income,medium
6.928571428571429,1.0,26.42857142857143,7.428571428571429,0.2857142857142857,0.0714285714285714,3539.2380952380954,74.52380952380952,111.42857142857142,25.242857142857144,20128.571428571428,0.8928006099809148,6.0,0.2857142857142857,38.57142857142857,4.0,0.0,0.2857142857142857,3081.142857142857,75.0,271.42857142857144,24.14126984126984,28228.23469387755,0.8247589186563765,higher_than_median,-0.9285714285714288,higher_than_median,-0.7142857142857143,lower_than_median,12.14285714285714,higher_than_median,-3.428571428571429,lower_than_median,-0.2857142857142857,higher_than_median,0.2142857142857142,lower_than_median,-458.0952380952385,higher_than_median,0.4761904761904816,lower_than_median,160.00000000000003,higher_than_median,-1.1015873015873048,higher_than_median,8099.663265306124,higher_than_median,-0.0680416913245383,below_equal_59,Female,median,medium
5.464285714285714,0.0,0.0,5.821428571428572,0.0,0.0,2003.7857142857144,71.42857142857143,300.0,22.55238095238095,10504.714285714286,0.8008363766502756,4.571428571428571,0.0,0.0,4.857142857142857,0.0,0.0,0.0,,,,7938.948979591836,0.8280864838107924,lower_than_median,-0.8928571428571432,lower_than_median,0.0,lower_than_median,0.0,lower_than_median,-0.9642857142857152,lower_than_median,0.0,higher_than_median,0.0,lower_than_median,-2003.7857142857144,lower_than_median,,lower_than_median,,lower_than_median,,lower_than_median,-2565.76530612245,lower_than_median,0.0272501071605167,below_equal_59,Male,high_income,medium
7.0,0.0,28.333333333333336,7.142857142857142,0.238095238095238,0.4761904761904761,9447.142857142857,,,,11345.285714285714,0.7659880934202044,6.0,0.0,26.42857142857143,8.0,0.2857142857142857,-0.3571428571428571,,,,,11219.173469387755,0.7569597605123921,higher_than_median,-1.0,lower_than_median,0.0,lower_than_median,-1.904761904761905,higher_than_median,0.8571428571428577,lower_than_median,0.0476190476190476,higher_than_median,-0.8333333333333333,higher_than_median,,,,,,,,lower_than_median,-126.1122448979586,lower_than_median,-0.0090283329078122,above_59,Male,median,medium
5.992857142857143,1.0,70.53571428571428,11.428571428571429,1.0,-1.0,15159.785714285714,83.5,372.8571428571429,24.058333333333334,32932.71428571428,0.8089223378580415,6.284693877551021,0.3469387755102041,11.224489795918368,5.153061224489796,0.5510204081632653,-0.1020408163265306,6931.530612244897,77.72448979591836,770.204081632653,24.25,31516.9387755102,0.9041822281513276,lower_than_median,0.2918367346938781,higher_than_median,-0.653061224489796,higher_than_median,-59.31122448979591,higher_than_median,-6.275510204081631,higher_than_median,-0.4489795918367347,lower_than_median,0.8979591836734694,higher_than_median,-8228.255102040817,higher_than_median,-5.775510204081641,lower_than_median,397.3469387755101,higher_than_median,0.1916666666666664,higher_than_median,-1415.7755102040828,lower_than_median,0.0952598902932861,above_59,Female,high_income,medium
5.005952380952381,0.0833333333333333,5.178571428571429,10.43452380952381,0.6369047619047619,-0.5476190476190477,3692.571428571429,68.85714285714286,1607.142857142857,24.47738095238095,29746.357142857145,0.932515980963645,6.035714285714286,-0.2142857142857143,11.071428571428571,7.678571428571429,0.1428571428571428,-0.4642857142857143,3951.9795918367354,69.33673469387755,1264.2857142857142,23.526587301587305,36302.0,0.9097621285356248,lower_than_median,1.0297619047619042,lower_than_median,-0.2976190476190476,lower_than_median,5.892857142857142,higher_than_median,-2.7559523809523814,lower_than_median,-0.494047619047619,higher_than_median,0.0833333333333333,lower_than_median,259.4081632653056,lower_than_median,0.4795918367346843,higher_than_median,-342.8571428571429,higher_than_median,-0.9507936507936492,higher_than_median,6555.642857142855,higher_than_median,-0.0227538524280203,above_59,Male,high_income,medium
7.255102040816327,1.0,15.102040816326529,8.83673469387755,1.0,-1.0,4459.142857142857,74.14285714285715,566.6666666666667,24.24021164021164,19961.214285714286,0.9473273449432698,6.857142857142858,1.0,7.023809523809524,4.9523809523809526,1.0,-1.0,3919.5510204081634,76.05442176870747,606.1224489795918,24.284013605442176,25297.010204081635,0.9605142288204038,higher_than_median,-0.3979591836734695,higher_than_median,0.0,lower_than_median,-8.078231292517005,higher_than_median,-3.8843537414965983,higher_than_median,0.0,lower_than_median,0.0,lower_than_median,-539.5918367346935,lower_than_median,1.9115646258503176,lower_than_median,39.455782312925066,higher_than_median,0.0438019652305392,higher_than_median,5335.795918367348,higher_than_median,0.013186883877134,above_59,Female,median,medium
7.571428571428571,0.0,23.57142857142857,5.0,0.0,-0.1428571428571428,6487.928571428571,74.92857142857142,617.1428571428571,23.258333333333333,9880.85714285714,0.8472314654395341,8.047619047619047,0.238095238095238,13.523809523809524,3.857142857142857,0.0,0.238095238095238,7647.489795918367,73.23469387755102,652.6530612244898,23.22159863945578,13982.102040816328,0.9283279278501332,higher_than_median,0.4761904761904763,lower_than_median,0.238095238095238,lower_than_median,-10.047619047619046,lower_than_median,-1.1428571428571428,lower_than_median,0.0,higher_than_median,0.3809523809523809,lower_than_median,1159.5612244897966,higher_than_median,-1.6938775510203925,higher_than_median,35.51020408163265,lower_than_median,-0.0367346938775519,lower_than_median,4101.244897959186,lower_than_median,0.081096462410599,above_59,Male,high_income,medium
5.346938775510204,1.0,44.69387755102041,2.1632653061224487,1.0,-1.0,4762.214285714286,68.14285714285714,450.0,24.75238095238095,16136.214285714286,0.8219160874601651,5.666666666666668,0.7619047619047619,48.57142857142857,3.261904761904762,1.0,-1.0,4505.622448979591,67.65306122448979,1272.2448979591836,25.101700680272103,19265.469387755104,0.8750021078792485,lower_than_median,0.3197278911564636,higher_than_median,-0.2380952380952381,higher_than_median,3.8775510204081622,lower_than_median,1.0986394557823131,higher_than_median,0.0,lower_than_median,0.0,lower_than_median,-256.5918367346949,lower_than_median,-0.4897959183673492,lower_than_median,822.2448979591836,higher_than_median,0.3493197278911566,higher_than_median,3129.2551020408173,lower_than_median,0.0530860204190833,above_59,Male,median,medium
,,,,,,3978.5,72.23809523809524,,,32149.357142857145,0.8887828115149579,7.142857142857142,0.8571428571428572,24.285714285714285,2.7142857142857144,1.4285714285714286,-1.1428571428571428,1279.4897959183672,,,,33570.02040816327,0.967334074328497,,,,,,,,,,,,,lower_than_median,-2699.0102040816328,lower_than_median,,,,,,higher_than_median,1420.6632653061242,higher_than_median,0.0785512628135391,below_equal_59,Female,high_income,medium
7.821428571428571,0.6428571428571428,29.28571428571429,7.214285714285714,0.5,-0.5,3470.0714285714284,78.92857142857143,1146.1224489795918,24.387414965986395,30317.21428571429,0.913597028595275,6.11904761904762,-0.5238095238095237,29.52380952380953,5.238095238095237,0.0,0.5238095238095237,3492.5,80.26190476190476,1685.7142857142858,25.253174603174603,28063.214285714286,0.9646045918367346,higher_than_median,-1.7023809523809517,higher_than_median,-1.1666666666666663,lower_than_median,0.2380952380952372,higher_than_median,-1.9761904761904767,lower_than_median,-0.5,higher_than_median,1.0238095238095235,lower_than_median,22.42857142857156,higher_than_median,1.3333333333333286,higher_than_median,539.591836734694,higher_than_median,0.8657596371882086,higher_than_median,-2254.000000000004,higher_than_median,0.0510075632414596,above_59,Male,high_income,medium
5.200000000000001,0.7142857142857143,112.85714285714286,5.428571428571429,1.5714285714285716,-1.4285714285714288,8531.642857142857,76.28571428571428,527.1428571428571,25.610714285714288,29729.28571428572,0.8746993564146144,6.8809523809523805,2.0,86.19047619047619,3.0,1.761904761904762,-2.0,8405.877551020407,77.86734693877551,1201.428571428571,24.82063492063492,30523.33673469388,0.9048602174552608,lower_than_median,1.6809523809523794,higher_than_median,1.2857142857142856,higher_than_median,-26.66666666666667,lower_than_median,-2.428571428571429,higher_than_median,0.1904761904761902,lower_than_median,-0.5714285714285712,higher_than_median,-125.76530612245006,higher_than_median,1.5816326530612344,lower_than_median,674.2857142857142,higher_than_median,-0.790079365079368,higher_than_median,794.0510204081584,lower_than_median,0.0301608610406465,above_59,Female,low_income,medium
4.428571428571429,0.2857142857142857,1.7142857142857144,77.14285714285714,1.7142857142857144,0.0,,,,,,,3.142857142857143,0.2857142857142857,2.4285714285714284,14.571428571428571,1.2857142857142856,0.2857142857142857,,,,,,,lower_than_median,-1.285714285714286,lower_than_median,0.0,lower_than_median,0.714285714285714,higher_than_median,-62.57142857142857,higher_than_median,-0.4285714285714288,higher_than_median,0.2857142857142857,,,,,,,,,,,,,below_equal_59,Female,low_income,medium
7.738095238095237,1.8571428571428568,13.80952380952381,5.023809523809524,2.0,-2.0,2826.6428571428573,77.4920634920635,1405.7142857142858,24.383333333333333,21171.0,0.9132127192982455,6.357142857142858,2.0,10.892857142857142,4.428571428571429,2.0,-2.0,3137.132653061224,78.5,887.1428571428572,25.810714285714283,33478.37755102041,0.9308729412817758,higher_than_median,-1.3809523809523796,higher_than_median,0.1428571428571428,lower_than_median,-2.916666666666668,lower_than_median,-0.5952380952380949,higher_than_median,0.0,lower_than_median,0.0,lower_than_median,310.4897959183668,higher_than_median,1.007936507936506,higher_than_median,-518.5714285714286,higher_than_median,1.4273809523809504,higher_than_median,12307.377551020409,higher_than_median,0.0176602219835302,above_59,Male,low_income,medium
6.285714285714286,1.0,16.904761904761905,3.761904761904762,1.1428571428571428,-1.0,4068.0,68.80952380952381,,,14699.428571428572,0.882818689869836,,,,,,,5201.602040816327,70.21428571428572,,,17339.602040816328,0.8996598639455782,lower_than_median,,higher_than_median,,lower_than_median,,lower_than_median,,higher_than_median,,lower_than_median,,lower_than_median,1133.6020408163267,lower_than_median,1.4047619047619122,,,,,lower_than_median,2640.173469387755,lower_than_median,0.0168411740757421,below_equal_59,Male,median,high
6.857142857142857,0.0,0.0,5.571428571428572,0.2857142857142857,-0.2857142857142857,3215.7857142857138,81.0,417.1428571428571,23.167989417989418,23303.357142857145,0.8623981838267553,6.5,-0.5,17.142857142857142,5.892857142857142,0.1428571428571428,0.0357142857142857,4221.265306122448,80.25510204081633,957.5510204081634,23.47142857142857,27112.357142857145,0.9079066811909948,higher_than_median,-0.3571428571428567,lower_than_median,-0.5,lower_than_median,17.142857142857142,lower_than_median,0.3214285714285703,lower_than_median,-0.1428571428571428,higher_than_median,0.3214285714285715,lower_than_median,1005.4795918367344,higher_than_median,-0.7448979591836746,lower_than_median,540.4081632653063,lower_than_median,0.3034391534391538,higher_than_median,3809.0,lower_than_median,0.0455084973642396,below_equal_59,Male,high_income,medium
